Place,Business2015,Employment2015
"Z95493 (Witter Springs, CA)",1,a
"Z95494 (Yorkville, CA)",7,18
"Z95497 (The Sea Ranch, CA)",24,252
"Z95501 (Eureka, CA)",1016,12856
"Z95502 (Eureka, CA)",21,201
"Z95503 (Eureka, CA)",323,2869
"Z95511 (Alderpoint, CA)",2,a
"Z95514 (Blocksburg, CA)",2,a
"Z95518 (Arcata, CA)",11,52
"Z95519 (Mckinleyville, CA)",227,1596
"Z95521 (Arcata, CA)",616,8091
"Z95524 (Bayside, CA)",26,143
"Z95525 (Blue Lake, CA)",27,502
"Z95526 (Bridgeville, CA)",9,19
"Z95527 (Burnt Ranch, CA)",3,1
"Z95528 (Carlotta, CA)",14,117
"Z95531 (Crescent City, CA)",384,3613
"Z95534 (Cutten, CA)",1,a
"Z95536 (Ferndale, CA)",71,448
"Z95537 (Fields Landing, CA)",3,40
"Z95538 (Fort Dick, CA)",2,b
"Z95540 (Fortuna, CA)",302,2494
"Z95542 (Garberville, CA)",99,719
"Z95543 (Gasquet, CA)",6,11
"Z95545 (Honeydew, CA)",2,a
"Z95546 (Hoopa, CA)",10,78
"Z95547 (Hydesville, CA)",13,57
"Z95548 (Klamath, CA)",12,193
"Z95549 (Kneeland, CA)",10,51
"Z95550 (Korbel, CA)",6,c
"Z95551 (Loleta, CA)",21,382
"Z95552 (Mad River, CA)",5,41
"Z95553 (Miranda, CA)",8,40
"Z95554 (Myers Flat, CA)",7,26
"Z95555 (Orick, CA)",11,42
"Z95556 (Orleans, CA)",6,46
"Z95558 (Petrolia, CA)",10,41
"Z95559 (Phillipsville, CA)",4,9
"Z95560 (Redway, CA)",70,468
"Z95562 (Rio Dell, CA)",34,149
"Z95563 (Salyer, CA)",8,27
"Z95564 (Samoa, CA)",14,263
"Z95565 (Scotia, CA)",10,345
"Z95567 (Smith River, CA)",19,292
"Z95568 (Somes Bar, CA)",2,a
"Z95569 (Redcrest, CA)",3,10
"Z95570 (Trinidad, CA)",50,410
"Z95571 (Weott, CA)",3,5
"Z95573 (Willow Creek, CA)",45,248
"Z95585 (Leggett, CA)",6,33
"Z95587 (Piercy, CA)",4,13
"Z95589 (Whitethorn, CA)",27,114
"Z95601 (Amador City, CA)",9,116
"Z95602 (Auburn, CA)",423,4181
"Z95603 (Auburn, CA)",1109,11104
"Z95604 (Auburn, CA)",39,347
"Z95605 (West Sacramento, CA)",240,6617
"Z95606 (Brooks, CA)",6,g
"Z95607 (Capay, CA)",7,65
"Z95608 (Carmichael, CA)",1013,13933
"Z95609 (Carmichael, CA)",14,49
"Z95610 (Citrus Heights, CA)",896,11625
"Z95611 (Citrus Heights, CA)",10,74
"Z95612 (Clarksburg, CA)",26,209
"Z95613 (Coloma, CA)",18,118
"Z95614 (Cool, CA)",50,257
"Z95615 (Courtland, CA)",9,30
"Z95616 (Davis, CA)",1007,10448
"Z95617 (Davis, CA)",21,197
"Z95618 (Davis, CA)",315,4340
"Z95619 (Diamond Springs, CA)",153,1036
"Z95620 (Dixon, CA)",361,5415
"Z95621 (Citrus Heights, CA)",367,4357
"Z95623 (El Dorado, CA)",63,402
"Z95624 (Elk Grove, CA)",1036,10629
"Z95625 (Elmira, CA)",6,43
"Z95626 (Elverta, CA)",46,198
"Z95627 (Esparto, CA)",29,179
"Z95628 (Fair Oaks, CA)",911,6976
"Z95629 (Fiddletown, CA)",10,37
"Z95630 (Folsom, CA)",2063,33772
"Z95631 (Foresthill, CA)",77,267
"Z95632 (Galt, CA)",365,3308
"Z95633 (Garden Valley, CA)",32,92
"Z95634 (Georgetown, CA)",50,259
"Z95635 (Greenwood, CA)",16,70
"Z95636 (Grizzly Flats, CA)",7,55
"Z95637 (Guinda, CA)",3,a
"Z95638 (Herald, CA)",26,131
"Z95639 (Hood, CA)",5,2
"Z95640 (Ione, CA)",85,878
"Z95641 (Isleton, CA)",37,491
"Z95642 (Jackson, CA)",352,4778
"Z95645 (Knights Landing, CA)",20,79
"Z95646 (Kirkwood, CA)",8,109
"Z95648 (Lincoln, CA)",674,12173
"Z95650 (Loomis, CA)",404,3751
"Z95651 (Lotus, CA)",32,250
"Z95652 (Mcclellan, CA)",104,5533
"Z95653 (Madison, CA)",10,131
"Z95654 (Martell, CA)",15,526
"Z95655 (Mather, CA)",75,3369
"Z95656 (Mount Aukum, CA)",11,60
"Z95658 (Newcastle, CA)",152,992
"Z95659 (Nicolaus, CA)",12,92
"Z95660 (North Highlands, CA)",488,6656
"Z95661 (Roseville, CA)",1699,31332
"Z95662 (Orangevale, CA)",554,3952
"Z95663 (Penryn, CA)",66,299
"Z95664 (Pilot Hill, CA)",8,23
"Z95665 (Pine Grove, CA)",74,343
"Z95666 (Pioneer, CA)",58,205
"Z95667 (Placerville, CA)",896,11155
"Z95668 (Pleasant Grove, CA)",17,675
"Z95669 (Plymouth, CA)",74,518
"Z95670 (Rancho Cordova, CA)",1249,32892
"Z95672 (Rescue, CA)",66,198
"Z95673 (Rio Linda, CA)",173,1950
"Z95674 (Rio Oso, CA)",16,91
"Z95675 (River Pines, CA)",8,c
"Z95676 (Robbins, CA)",8,143
"Z95677 (Rocklin, CA)",740,8516
"Z95678 (Roseville, CA)",1775,32181
"Z95679 (Rumsey, CA)",1,a
"Z95681 (Sheridan, CA)",21,88
"Z95682 (Shingle Springs, CA)",694,5650
"Z95683 (Sloughhouse, CA)",105,591
"Z95684 (Somerset, CA)",38,155
"Z95685 (Sutter Creek, CA)",112,650
"Z95686 (Thornton, CA)",10,113
"Z95687 (Vacaville, CA)",770,13539
"Z95688 (Vacaville, CA)",937,15147
"Z95689 (Volcano, CA)",17,110
"Z95690 (Walnut Grove, CA)",53,319
"Z95691 (West Sacramento, CA)",956,17791
"Z95692 (Wheatland, CA)",50,680
"Z95693 (Wilton, CA)",85,352
"Z95694 (Winters, CA)",154,1606
"Z95695 (Woodland, CA)",699,8323
"Z95696 (Vacaville, CA)",18,236
"Z95697 (Yolo, CA)",4,f
"Z95698 (Zamora, CA)",7,59
"Z95699 (Drytown, CA)",5,14
"Z95701 (Alta, CA)",10,65
"Z95703 (Applegate, CA)",21,90
"Z95709 (Camino, CA)",74,269
"Z95712 (Chicago Park, CA)",7,b
"Z95713 (Colfax, CA)",131,779
"Z95714 (Dutch Flat, CA)",7,35
"Z95715 (Emigrant Gap, CA)",5,31
"Z95717 (Gold Run, CA)",6,32
"Z95720 (Kyburz, CA)",5,36
"Z95721 (Echo Lake, CA)",1,a
"Z95722 (Meadow Vista, CA)",90,421
"Z95724 (Norden, CA)",5,c
"Z95726 (Pollock Pines, CA)",103,565
"Z95728 (Soda Springs, CA)",28,475
"Z95735 (Twin Bridges, CA)",5,f
"Z95736 (Weimar, CA)",21,179
"Z95741 (Rancho Cordova, CA)",12,583
"Z95742 (Rancho Cordova, CA)",774,11645
"Z95746 (Granite Bay, CA)",517,3672
"Z95747 (Roseville, CA)",655,9310
"Z95757 (Elk Grove, CA)",272,3308
"Z95758 (Elk Grove, CA)",908,17541
"Z95759 (Elk Grove, CA)",10,93
"Z95762 (El Dorado Hills, CA)",1054,12157
"Z95763 (Folsom, CA)",17,68
"Z95765 (Rocklin, CA)",801,13605
"Z95776 (Woodland, CA)",493,10079
"Z95798 (West Sacramento, CA)",4,b
"Z95799 (West Sacramento, CA)",2,a
"Z95811 (Sacramento, CA)",570,9461
"Z95812 (Sacramento, CA)",9,137
"Z95813 (Sacramento, CA)",3,b
"Z95814 (Sacramento, CA)",1697,23027
"Z95815 (Sacramento, CA)",1068,22654
"Z95816 (Sacramento, CA)",879,15124
"Z95817 (Sacramento, CA)",171,11822
"Z95818 (Sacramento, CA)",503,5245
"Z95819 (Sacramento, CA)",499,9034
"Z95820 (Sacramento, CA)",424,6105
"Z95821 (Sacramento, CA)",727,10071
"Z95822 (Sacramento, CA)",507,5991
"Z95823 (Sacramento, CA)",915,16103
"Z95824 (Sacramento, CA)",291,3828
"Z95825 (Sacramento, CA)",1661,26797
"Z95826 (Sacramento, CA)",858,14881
"Z95827 (Sacramento, CA)",595,11800
"Z95828 (Sacramento, CA)",711,14236
"Z95829 (Sacramento, CA)",274,2881
"Z95830 (Sacramento, CA)",13,189
"Z95831 (Sacramento, CA)",449,4686
"Z95832 (Sacramento, CA)",69,883
"Z95833 (Sacramento, CA)",617,11260
"Z95834 (Sacramento, CA)",900,19031
"Z95835 (Sacramento, CA)",296,1903
"Z95836 (Sacramento, CA)",1,a
"Z95837 (Sacramento, CA)",66,2482
"Z95838 (Sacramento, CA)",386,7662
"Z95840 (Sacramento, CA)",2,a
"Z95841 (Sacramento, CA)",577,7596
"Z95842 (Sacramento, CA)",260,3123
"Z95843 (Antelope, CA)",304,2733
"Z95851 (Sacramento, CA)",1,b
"Z95852 (Sacramento, CA)",1,a
"Z95853 (Sacramento, CA)",1,a
"Z95860 (Sacramento, CA)",2,a
"Z95864 (Sacramento, CA)",438,3393
"Z95865 (Sacramento, CA)",7,25
"Z95866 (Sacramento, CA)",3,2
"Z95867 (Sacramento, CA)",1,a
"Z95901 (Marysville, CA)",472,6491
"Z95903 (Beale Afb, CA)",44,558
"Z95910 (Alleghany, CA)",2,a
"Z95912 (Arbuckle, CA)",57,655
"Z95913 (Artois, CA)",4,b
"Z95914 (Bangor, CA)",8,21
"Z95915 (Belden, CA)",3,6
"Z95916 (Berry Creek, CA)",8,34
"Z95917 (Biggs, CA)",27,146
"Z95918 (Browns Valley, CA)",31,117
"Z95919 (Brownsville, CA)",12,78
"Z95920 (Butte City, CA)",4,e
"Z95922 (Camptonville, CA)",7,69
"Z95923 (Canyon Dam, CA)",4,34
"Z95924 (Cedar Ridge, CA)",15,45
"Z95925 (Challenge, CA)",2,b
"Z95926 (Chico, CA)",990,13613
"Z95927 (Chico, CA)",41,509
"Z95928 (Chico, CA)",1205,18123
"Z95929 (Chico, CA)",7,1434
"Z95930 (Clipper Mills, CA)",4,9
"Z95932 (Colusa, CA)",174,2006
"Z95934 (Crescent Mills, CA)",5,15
"Z95935 (Dobbins, CA)",9,42
"Z95936 (Downieville, CA)",14,37
"Z95937 (Dunnigan, CA)",14,190
"Z95938 (Durham, CA)",69,694
"Z95939 (Elk Creek, CA)",5,23
"Z95941 (Forbestown, CA)",4,4
"Z95942 (Forest Ranch, CA)",17,93
"Z95943 (Glenn, CA)",12,133
"Z95944 (Goodyears Bar, CA)",1,a
"Z95945 (Grass Valley, CA)",972,11344
"Z95946 (Penn Valley, CA)",139,730
"Z95947 (Greenville, CA)",37,228
"Z95948 (Gridley, CA)",171,1936
"Z95949 (Grass Valley, CA)",316,2154
"Z95950 (Grimes, CA)",7,25
"Z95951 (Hamilton City, CA)",12,c
"Z95953 (Live Oak, CA)",96,884
"Z95954 (Magalia, CA)",75,470
"Z95955 (Maxwell, CA)",23,107
"Z95956 (Meadow Valley, CA)",6,5
"Z95957 (Meridian, CA)",9,76
"Z95958 (Nelson, CA)",2,b
"Z95959 (Nevada City, CA)",478,3261
"Z95960 (North San Juan, CA)",24,88
"Z95961 (Olivehurst, CA)",140,1127
"Z95962 (Oregon House, CA)",30,224
"Z95963 (Orland, CA)",251,1884
"Z95965 (Oroville, CA)",375,4628
"Z95966 (Oroville, CA)",349,4841
"Z95967 (Paradise, CA)",11,49
"Z95968 (Palermo, CA)",10,15
"Z95969 (Paradise, CA)",556,5403
"Z95970 (Princeton, CA)",6,50
"Z95971 (Quincy, CA)",193,1795
"Z95972 (Rackerby, CA)",2,a
"Z95973 (Chico, CA)",720,6849
"Z95974 (Richvale, CA)",11,425
"Z95975 (Rough And Ready, CA)",23,81
"Z95976 (Chico, CA)",1,a
"Z95977 (Smartsville, CA)",10,b
"Z95978 (Stirling City, CA)",1,a
"Z95979 (Stonyford, CA)",6,7
"Z95981 (Strawberry Valley, CA)",4,b
"Z95982 (Sutter, CA)",34,567
"Z95983 (Taylorsville, CA)",9,24
"Z95984 (Twain, CA)",2,a
"Z95986 (Washington, CA)",3,7
"Z95987 (Williams, CA)",96,1006
"Z95988 (Willows, CA)",177,2169
"Z95991 (Yuba City, CA)",895,10494
"Z95992 (Yuba City, CA)",26,188
"Z95993 (Yuba City, CA)",601,7566
"Z96001 (Redding, CA)",1129,11623
"Z96002 (Redding, CA)",1049,13841
"Z96003 (Redding, CA)",916,14379
"Z96006 (Adin, CA)",3,5
"Z96007 (Anderson, CA)",401,4436
"Z96008 (Bella Vista, CA)",23,122
"Z96009 (Bieber, CA)",11,131
"Z96010 (Big Bar, CA)",3,6
"Z96011 (Big Bend, CA)",4,12
"Z96013 (Burney, CA)",96,917
"Z96014 (Callahan, CA)",7,43
"Z96015 (Canby, CA)",6,96
"Z96016 (Cassel, CA)",5,41
"Z96017 (Castella, CA)",3,7
"Z96019 (Shasta Lake, CA)",97,932
"Z96020 (Chester, CA)",107,642
"Z96021 (Corning, CA)",222,3202
"Z96022 (Cottonwood, CA)",160,730
"Z96023 (Dorris, CA)",12,95
"Z96024 (Douglas City, CA)",6,12
"Z96025 (Dunsmuir, CA)",49,178
"Z96027 (Etna, CA)",37,197
"Z96028 (Fall River Mills, CA)",39,349
"Z96029 (Flournoy, CA)",1,a
"Z96031 (Forks of Salmon, CA)",1,a
"Z96032 (Fort Jones, CA)",48,188
"Z96033 (French Gulch, CA)",3,b
"Z96034 (Gazelle, CA)",2,a
"Z96035 (Gerber, CA)",18,108
"Z96037 (Greenview, CA)",9,43
"Z96038 (Grenada, CA)",10,75
"Z96039 (Happy Camp, CA)",17,89
"Z96040 (Hat Creek, CA)",6,17
"Z96041 (Hayfork, CA)",35,180
"Z96044 (Hornbrook, CA)",11,85
"Z96046 (Hyampom, CA)",8,15
"Z96047 (Igo, CA)",6,16
"Z96048 (Junction City, CA)",10,27
"Z96049 (Redding, CA)",19,342
"Z96050 (Klamath River, CA)",2,a
"Z96051 (Lakehead, CA)",20,61
"Z96052 (Lewiston, CA)",15,75
"Z96054 (Lookout, CA)",4,2
"Z96055 (Los Molinos, CA)",40,211
"Z96056 (Mcarthur, CA)",26,99
"Z96057 (Mccloud, CA)",30,161
"Z96058 (Macdoel, CA)",5,10
"Z96059 (Manton, CA)",4,11
"Z96061 (Mill Creek, CA)",4,2
"Z96062 (Millville, CA)",12,71
"Z96063 (Mineral, CA)",4,21
"Z96064 (Montague, CA)",48,166
"Z96065 (Montgomery Creek, CA)",3,a
"Z96067 (Mount Shasta, CA)",305,2396
"Z96068 (Nubieber, CA)",2,a
"Z96069 (Oak Run, CA)",4,9
"Z96070 (Obrien, CA)",1,b
"Z96071 (Old Station, CA)",3,4
"Z96073 (Palo Cedro, CA)",93,483
"Z96074 (Paskenta, CA)",1,b
"Z96076 (Platina, CA)",1,a
"Z96078 (Proberta, CA)",1,a
"Z96079 (Shasta Lake, CA)",1,a
"Z96080 (Red Bluff, CA)",606,8348
"Z96084 (Round Mountain, CA)",3,c
"Z96086 (Seiad Valley, CA)",3,b
"Z96087 (Shasta, CA)",8,c
"Z96088 (Shingletown, CA)",41,148
"Z96089 (Shasta Lake, CA)",1,a
"Z96090 (Tehama, CA)",1,b
"Z96091 (Trinity Center, CA)",17,42
"Z96092 (Vina, CA)",11,79
"Z96093 (Weaverville, CA)",136,1110
"Z96094 (Weed, CA)",116,1232
"Z96095 (Whiskeytown, CA)",2,a
"Z96096 (Whitmore, CA)",7,97
"Z96097 (Yreka, CA)",330,3146
"Z96099 (Redding, CA)",22,173
"Z96101 (Alturas, CA)",123,935
"Z96103 (Blairsden-Graeagle, CA)",64,172
"Z96104 (Cedarville, CA)",10,106
"Z96105 (Chilcoot, CA)",14,42
"Z96106 (Clio, CA)",14,35
"Z96107 (Coleville, CA)",10,34
"Z96108 (Davis Creek, CA)",1,a
"Z96109 (Doyle, CA)",8,58
"Z96111 (Floriston, CA)",1,a
"Z96112 (Fort Bidwell, CA)",1,a
"Z96113 (Herlong, CA)",12,344
"Z96114 (Janesville, CA)",23,93
"Z96115 (Lake City, CA)",1,b
"Z96116 (Likely, CA)",5,7
"Z96117 (Litchfield, CA)",3,13
"Z96118 (Loyalton, CA)",21,71
"Z96120 (Markleeville, CA)",25,101
"Z96121 (Milford, CA)",1,a
"Z96122 (Portola, CA)",92,781
"Z96124 (Calpine, CA)",9,7
"Z96125 (Sierra City, CA)",9,9
"Z96126 (Sierraville, CA)",8,48
"Z96127 (Susanville, CA)",2,a
"Z96128 (Standish, CA)",4,7
"Z96129 (Beckwourth, CA)",5,50
"Z96130 (Susanville, CA)",296,2971
"Z96132 (Termo, CA)",2,a
"Z96133 (Topaz, CA)",1,a
"Z96134 (Tulelake, CA)",30,281
"Z96135 (Vinton, CA)",2,a
"Z96137 (Westwood, CA)",70,221
"Z96140 (Carnelian Bay, CA)",54,341
"Z96141 (Homewood, CA)",35,447
"Z96142 (Tahoma, CA)",29,87
"Z96143 (Kings Beach, CA)",110,602
"Z96145 (Tahoe City, CA)",346,1919
"Z96146 (Olympic Valley, CA)",101,3146
"Z96148 (Tahoe Vista, CA)",66,340
"Z96150 (South Lake Tahoe, CA)",873,8076
"Z96151 (South Lake Tahoe, CA)",29,272
"Z96152 (South Lake Tahoe, CA)",1,a
"Z96154 (South Lake Tahoe, CA)",2,a
"Z96155 (South Lake Tahoe, CA)",13,40
"Z96156 (South Lake Tahoe, CA)",2,g
"Z96157 (South Lake Tahoe, CA)",3,27
"Z96158 (South Lake Tahoe, CA)",21,206
"Z96160 (Truckee, CA)",65,1634
"Z96161 (Truckee, CA)",832,7504
"Z96162 (Truckee, CA)",13,26
"Z96701 (Aiea, HI)",1095,15628
"Z96703 (Anahola, HI)",20,52
"Z96704 (Captain Cook, HI)",59,352
"Z96705 (Eleele, HI)",38,602
"Z96706 (Ewa Beach, HI)",308,4981
"Z96707 (Kapolei, HI)",753,19406
"Z96708 (Haiku, HI)",201,825
"Z96709 (Kapolei, HI)",9,214
"Z96710 (Hakalau, HI)",5,23
"Z96712 (Haleiwa, HI)",218,1756
"Z96713 (Hana, HI)",29,237
"Z96714 (Hanalei, HI)",105,874
"Z96715 (Hanamaulu, HI)",5,34
"Z96716 (Hanapepe, HI)",47,449
"Z96717 (Hauula, HI)",40,326
"Z96718 (Hawaii National Park, HI)",4,117
"Z96719 (Hawi, HI)",24,191
"Z96720 (Hilo, HI)",1318,19167
"Z96721 (Hilo, HI)",11,53
"Z96722 (Princeville, HI)",110,1362
"Z96725 (Holualoa, HI)",52,239
"Z96726 (Honaunau, HI)",10,33
"Z96727 (Honokaa, HI)",66,517
"Z96728 (Honomu, HI)",8,51
"Z96729 (Hoolehua, HI)",18,108
"Z96730 (Kaaawa, HI)",10,47
"Z96731 (Kahuku, HI)",47,1485
"Z96732 (Kahului, HI)",835,14891
"Z96733 (Kahului, HI)",19,171
"Z96734 (Kailua, HI)",894,9540
"Z96737 (Ocean View, HI)",18,118
"Z96738 (Waikoloa, HI)",206,3411
"Z96739 (Keauhou, HI)",9,135
"Z96740 (Kailua Kona, HI)",1196,17105
"Z96741 (Kalaheo, HI)",82,544
"Z96742 (Kalaupapa, HI)",1,a
"Z96743 (Kamuela, HI)",448,6243
"Z96744 (Kaneohe, HI)",812,9391
"Z96745 (Kailua Kona, HI)",36,337
"Z96746 (Kapaa, HI)",416,3867
"Z96747 (Kaumakani, HI)",2,b
"Z96748 (Kaunakakai, HI)",96,902
"Z96749 (Keaau, HI)",160,1796
"Z96750 (Kealakekua, HI)",123,1559
"Z96751 (Kealia, HI)",3,a
"Z96752 (Kekaha, HI)",38,441
"Z96753 (Kihei, HI)",885,11723
"Z96754 (Kilauea, HI)",136,899
"Z96755 (Kapaau, HI)",26,215
"Z96756 (Koloa, HI)",210,5213
"Z96757 (Kualapuu, HI)",7,50
"Z96759 (Kunia, HI)",12,234
"Z96760 (Kurtistown, HI)",21,148
"Z96761 (Lahaina, HI)",928,16552
"Z96762 (Laie, HI)",34,3180
"Z96763 (Lanai City, HI)",55,1309
"Z96764 (Laupahoehoe, HI)",7,92
"Z96765 (Lawai, HI)",24,192
"Z96766 (Lihue, HI)",718,10860
"Z96767 (Lahaina, HI)",9,114
"Z96768 (Makawao, HI)",284,2115
"Z96769 (Makaweli, HI)",4,17
"Z96770 (Maunaloa, HI)",8,56
"Z96771 (Mountain View, HI)",25,129
"Z96772 (Naalehu, HI)",30,270
"Z96773 (Ninole, HI)",2,a
"Z96774 (Ookala, HI)",3,26
"Z96776 (Paauilo, HI)",15,80
"Z96777 (Pahala, HI)",10,132
"Z96778 (Pahoa, HI)",78,912
"Z96779 (Paia, HI)",113,1207
"Z96780 (Papaaloa, HI)",5,26
"Z96781 (Papaikou, HI)",11,69
"Z96782 (Pearl City, HI)",467,8241
"Z96783 (Pepeekeo, HI)",11,81
"Z96784 (Puunene, HI)",44,925
"Z96785 (Volcano, HI)",19,238
"Z96786 (Wahiawa, HI)",310,4001
"Z96788 (Pukalani, HI)",10,104
"Z96789 (Mililani, HI)",410,6101
"Z96790 (Kula, HI)",151,724
"Z96791 (Waialua, HI)",82,419
"Z96792 (Waianae, HI)",307,3283
"Z96793 (Wailuku, HI)",841,10000
"Z96795 (Waimanalo, HI)",96,1185
"Z96796 (Waimea, HI)",58,1264
"Z96797 (Waipahu, HI)",1050,17132
"Z96801 (Honolulu, HI)",15,150
"Z96802 (Honolulu, HI)",3,10
"Z96803 (Honolulu, HI)",1,a
"Z96804 (Honolulu, HI)",2,a
"Z96805 (Honolulu, HI)",2,a
"Z96808 (Honolulu, HI)",5,179
"Z96809 (Honolulu, HI)",3,c
"Z96810 (Honolulu, HI)",8,20
"Z96811 (Honolulu, HI)",3,12
"Z96812 (Honolulu, HI)",9,41
"Z96813 (Honolulu, HI)",2786,50692
"Z96814 (Honolulu, HI)",2437,40697
"Z96815 (Honolulu, HI)",1601,31853
"Z96816 (Honolulu, HI)",1061,11242
"Z96817 (Honolulu, HI)",1806,29816
"Z96818 (Honolulu, HI)",387,5468
"Z96819 (Honolulu, HI)",1768,51091
"Z96820 (Honolulu, HI)",28,1124
"Z96821 (Honolulu, HI)",269,1855
"Z96822 (Honolulu, HI)",482,6345
"Z96823 (Honolulu, HI)",8,52
"Z96824 (Honolulu, HI)",7,19
"Z96825 (Honolulu, HI)",442,3918
"Z96826 (Honolulu, HI)",792,8990
"Z96828 (Honolulu, HI)",5,27
"Z96830 (Honolulu, HI)",7,21
"Z96836 (Honolulu, HI)",2,a
"Z96837 (Honolulu, HI)",9,60
"Z96839 (Honolulu, HI)",9,45
"Z96840 (Honolulu, HI)",1,a
"Z96843 (Honolulu, HI)",1,a
"Z96846 (Honolulu, HI)",1,a
"Z96848 (Honolulu, HI)",2,c
"Z96850 (Honolulu, HI)",4,57
"Z96853 (JBPHH, HI)",41,384
"Z96854 (Wheeler Army Airfield, HI)",7,101
"Z96857 (Schofield Barracks, HI)",35,869
"Z96858 (Fort Shafter, HI)",22,136
"Z96859 (Tripler Army Medical Center, HI)",12,g
"Z96860 (JBPHH, HI)",65,602
"Z96861 (Camp H M Smith, HI)",22,90
"Z96863 (M C B H Kaneohe Bay, HI)",37,261
"Z97001 (Antelope, OR)",7,178
"Z97002 (Aurora, OR)",173,1697
"Z97003 (Beaverton, OR)",67,425
"Z97004 (Beavercreek, OR)",91,407
"Z97005 (Beaverton, OR)",1517,38677
"Z97006 (Beaverton, OR)",1307,21115
"Z97007 (Beaverton, OR)",875,8311
"Z97008 (Beaverton, OR)",748,9311
"Z97009 (Boring, OR)",259,2002
"Z97010 (Bridal Veil, OR)",1,b
"Z97011 (Brightwood, OR)",14,52
"Z97013 (Canby, OR)",572,6623
"Z97014 (Cascade Locks, OR)",36,163
"Z97015 (Clackamas, OR)",1211,25098
"Z97016 (Clatskanie, OR)",108,1833
"Z97017 (Colton, OR)",37,155
"Z97018 (Columbia City, OR)",21,95
"Z97019 (Corbett, OR)",52,235
"Z97020 (Donald, OR)",25,431
"Z97021 (Dufur, OR)",21,95
"Z97022 (Eagle Creek, OR)",59,276
"Z97023 (Estacada, OR)",201,1263
"Z97024 (Fairview, OR)",140,1979
"Z97026 (Gervais, OR)",60,428
"Z97027 (Gladstone, OR)",234,2531
"Z97028 (Government Camp, OR)",28,699
"Z97029 (Grass Valley, OR)",4,16
"Z97030 (Gresham, OR)",1093,14090
"Z97031 (Hood River, OR)",935,8443
"Z97032 (Hubbard, OR)",116,1169
"Z97033 (Kent, OR)",2,a
"Z97034 (Lake Oswego, OR)",677,4452
"Z97035 (Lake Oswego, OR)",1422,17779
"Z97036 (Marylhurst, OR)",11,439
"Z97037 (Maupin, OR)",38,191
"Z97038 (Molalla, OR)",342,2777
"Z97039 (Moro, OR)",17,205
"Z97040 (Mosier, OR)",21,76
"Z97041 (Mount Hood Parkdale, OR)",65,1293
"Z97042 (Mulino, OR)",65,446
"Z97044 (Odell, OR)",9,67
"Z97045 (Oregon City, OR)",1368,11510
"Z97048 (Rainier, OR)",105,782
"Z97049 (Rhododendron, OR)",28,98
"Z97050 (Rufus, OR)",5,28
"Z97051 (Saint Helens, OR)",307,3605
"Z97053 (Warren, OR)",52,257
"Z97054 (Deer Island, OR)",17,74
"Z97055 (Sandy, OR)",422,3627
"Z97056 (Scappoose, OR)",238,2143
"Z97058 (The Dalles, OR)",582,6582
"Z97060 (Troutdale, OR)",468,7513
"Z97062 (Tualatin, OR)",1128,24055
"Z97063 (Tygh Valley, OR)",22,62
"Z97064 (Vernonia, OR)",72,373
"Z97065 (Wasco, OR)",23,217
"Z97067 (Welches, OR)",54,468
"Z97068 (West Linn, OR)",809,4633
"Z97070 (Wilsonville, OR)",856,20225
"Z97071 (Woodburn, OR)",637,9125
"Z97075 (Beaverton, OR)",20,117
"Z97076 (Beaverton, OR)",4,f
"Z97077 (Beaverton, OR)",7,g
"Z97078 (Beaverton, OR)",55,424
"Z97080 (Gresham, OR)",532,3652
"Z97086 (Happy Valley, OR)",634,6252
"Z97089 (Damascus, OR)",227,952
"Z97101 (Amity, OR)",82,452
"Z97102 (Arch Cape, OR)",10,15
"Z97103 (Astoria, OR)",540,4894
"Z97106 (Banks, OR)",95,815
"Z97107 (Bay City, OR)",23,418
"Z97108 (Beaver, OR)",6,21
"Z97109 (Buxton, OR)",7,14
"Z97110 (Cannon Beach, OR)",140,1253
"Z97111 (Carlton, OR)",83,574
"Z97112 (Cloverdale, OR)",39,175
"Z97113 (Cornelius, OR)",239,2766
"Z97114 (Dayton, OR)",87,711
"Z97115 (Dundee, OR)",91,635
"Z97116 (Forest Grove, OR)",467,6939
"Z97117 (Gales Creek, OR)",25,61
"Z97118 (Garibaldi, OR)",40,286
"Z97119 (Gaston, OR)",78,453
"Z97121 (Hammond, OR)",18,129
"Z97122 (Hebo, OR)",9,34
"Z97123 (Hillsboro, OR)",1095,14778
"Z97124 (Hillsboro, OR)",1412,42513
"Z97125 (Manning, OR)",3,8
"Z97127 (Lafayette, OR)",39,189
"Z97128 (Mcminnville, OR)",1009,13925
"Z97130 (Manzanita, OR)",56,319
"Z97131 (Nehalem, OR)",48,207
"Z97132 (Newberg, OR)",801,10954
"Z97133 (North Plains, OR)",103,766
"Z97134 (Oceanside, OR)",8,26
"Z97135 (Pacific City, OR)",45,420
"Z97136 (Rockaway Beach, OR)",43,264
"Z97137 (Saint Paul, OR)",35,386
"Z97138 (Seaside, OR)",485,4075
"Z97140 (Sherwood, OR)",694,7615
"Z97141 (Tillamook, OR)",355,4563
"Z97143 (Netarts, OR)",5,29
"Z97144 (Timber, OR)",1,a
"Z97145 (Tolovana Park, OR)",9,169
"Z97146 (Warrenton, OR)",219,2664
"Z97147 (Wheeler, OR)",17,137
"Z97148 (Yamhill, OR)",71,350
"Z97149 (Neskowin, OR)",18,85
"Z97201 (Portland, OR)",946,19885
"Z97202 (Portland, OR)",1339,15414
"Z97203 (Portland, OR)",565,11291
